SSYUKKA,SYUKKASAKI,SYUKKAKOKU,UKEIRE,HINBAN,NONYUHIBIN,SMAKER,SKOKU,SEBANGO,PLANKANBANSU,SAKUSEITIME,移動工数,高さ,サイズ種類,ストア,納入先,引取済,登録日時,登録者,入車時間,_has_special_hinban,ローカルグループ番号,山通番,グループ番号,グルーピング番号
02N,8482,W,B7,581167801100,2026090803,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,179,,
02N,8482,W,B7,537224207090,2026083104,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",10:51,False,2.0,179,,
02N,8482,W,B7,537214206090,2026083104,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:22Z,"Kotani, Miki/小谷 美輝",10:51,False,2.0,179,,
02N,8482,W,B7,537214206090,2026090803,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:23Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,179,,
02N,2982,2,07,631426010000,2026090803,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:23Z,"Kotani, Miki/小谷 美輝",19:27,True,1.0,180,,
02N,2982,2,06,486236006000,2026090803,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",19:27,False,2.0,180,,
02N,2982,2,07,617426014000,2026090803,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:19Z,"Kotani, Miki/小谷 美輝",19:27,False,2.0,180,,
02N,7371,4,28,583114214100,2026090708,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",20:35,False,1.0,181,,
02N,2982,2,W5,671456020000,2026090803,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,181,,
02N,2982,2,W5,671466020000,2026090803,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,181,,
02N,2982,2,07,617766003000,2026090803,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,181,,
02N,7371,4,28,583114214100,2026090803,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",08:30,False,1.0,182,,
02N,7371,4,28,583114214100,2026090803,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",08:30,False,1.0,182,,
02N,7371,4,61,583114214100,2026090803,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:03Z,"Kotani, Miki/小谷 美輝",08:30,False,1.0,182,,
02N,1000,K,K5,583114214100,2026090803,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,183,,
02N,1000,K,K5,537214206000,2026090803,829,L,719,1,,194.1301,515,1,L12-C-5,高岡,未,2026-09-08T15:50:43Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,183,,
02N,2982,2,07,631426010000,2026090911,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:23Z,"Kotani, Miki/小谷 美輝",11:06,True,1.0,183,,
02N,1000,K,K5,583114214100,2026083103,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,184,,
02N,7371,4,61,583114214100,2026090805,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:03Z,"Kotani, Miki/小谷 美輝",12:30,False,2.0,184,,
02N,8482,W,B7,537214206090,2026082705,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:22Z,"Kotani, Miki/小谷 美輝",14:40,False,2.0,184,,
02N,8482,W,B3,581167801100,2026090903,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:21Z,"Kotani, Miki/小谷 美輝",22:41,False,1.0,185,,
02N,1000,K,K5,583114214100,2026090303,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,186,,
02N,2982,2,07,631436012000,2026090810,1000,N,445,1,,72.909,515,1,Q10-A-7,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",09:25,False,2.0,186,,
02N,2982,2,07,617426014000,2026090810,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",09:25,False,2.0,186,,
02N,2982,2,06,486236006000,2026090903,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,187,,
02N,2982,2,06,486216006000,2026090903,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:05Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,187,,
02N,2982,2,07,617416014000,2026090903,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,187,,
02N,2982,2,07,617426014000,2026090903,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",19:27,False,2.0,188,,
02N,2982,2,W5,671456020000,2026090903,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:24Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,188,,
02N,2982,2,W5,671466020000,2026090903,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:26Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,188,,
02N,7371,4,28,583114214100,2026090903,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",08:30,False,1.0,189,,
02N,7371,4,61,583114214100,2026090903,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-08T15:51:03Z,"Kotani, Miki/小谷 美輝",08:30,False,1.0,189,,
02N,8482,W,B7,581167801100,2026090909,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:29Z,"Kotani, Miki/小谷 美輝",22:41,False,1.0,190,,
02N,8482,W,B7,537224207090,2026090909,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",22:41,False,1.0,190,,
02N,2982,2,07,631426010000,2026090703,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",19:27,True,1.0,190,,
02N,8482,W,B7,582114202000,2026091003,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-08T15:50:30Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,191,,
02N,8482,W,B3,581167801100,2026091003,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:21Z,"Kotani, Miki/小谷 美輝",22:41,False,1.0,191,,
02N,8482,W,B7,537224207090,2026091003,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,191,,
02N,8482,W,B7,537214206090,2026082003,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:21Z,"Kotani, Miki/小谷 美輝",10:51,False,2.0,191,,
02N,2982,2,07,631426010000,2026091203,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-08T15:51:23Z,"Kotani, Miki/小谷 美輝",19:27,True,1.0,192,,
02N,2982,2,06,486246006000,2026091203,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-08T15:51:11Z,"Kotani, Miki/小谷 美輝",19:27,False,2.0,193,,
02N,2982,2,06,486236006000,2026091203,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-08T15:51:08Z,"Kotani, Miki/小谷 美輝",19:27,False,2.0,193,,
02N,2982,2,06,486226006000,2026091203,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-08T15:51:07Z,"Kotani, Miki/小谷 美輝",19:27,False,2.0,193,,
02N,2982,2,06,486216006000,2026091203,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-08T15:51:05Z,"Kotani, Miki/小谷 美輝",19:27,False,3.0,194,,
02N,2982,2,07,617416014000,2026091203,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-08T15:51:18Z,"Kotani, Miki/小谷 美輝",19:27,False,3.0,194,,
02N,2982,2,07,617426014000,2026091203,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-08T15:51:20Z,"Kotani, Miki/小谷 美輝",19:27,False,3.0,194,,
02N,1000,K,K5,583114214100,2026082603,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,195,,
02N,1000,H,1W,571165008000,2026082703,829,L,736,1,,204.3,800,1,L12-A-5,元町,未,2026-09-08T15:50:35Z,"Kotani, Miki/小谷 美輝",12:21,False,1.0,196,,
02N,1000,H,1W,571155008000,2026082703,829,L,735,1,,194.13,800,1,L12-D-1,元町,未,2026-09-08T15:50:35Z,"Kotani, Miki/小谷 美輝",12:21,False,1.0,196,,
02N,1000,K,K5,583114214100,2026082703,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,197,,
02N,1000,K,K5,537224207000,2026082703,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-08T15:50:43Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,197,,
02N,1000,K,K5,537214206000,2026082703,829,L,719,1,,194.1301,515,1,L12-C-5,高岡,未,2026-09-08T15:50:42Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,197,,
02N,1000,K,K5,583114214100,2026082803,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,198,,
02N,1000,K,K5,581164203000,2026082803,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,198,,
02N,1000,K,K5,583114214100,2026090103,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,199,,
02N,1000,K,K5,581164203000,2026090103,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,199,,
02N,1000,K,K5,583114214100,2026090703,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:51Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,200,,
02N,2982,2,07,5831160F4000,2026090703,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",19:27,,,201,19.0,
02N,2982,2,07,5831160F4000,2026090803,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-08T15:51:14Z,"Kotani, Miki/小谷 美輝",19:27,,,201,19.0,
02N,1000,H,1W,572421101000,2026090103,829,L,328,1,,182.97,800,7,L12-B-26,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",12:21,,,202,1.0,
02N,1000,H,1W,572425003000,2026082703,829,L,330,1,,168.3903,800,7,M12-B-21,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",12:21,,,202,1.0,
02N,1000,H,1W,572411101000,2026082703,829,L,327,1,,168.3902,800,7,M12-B-17,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",12:21,,,202,1.0,
02N,7371,4,21,551124202000,2026090803,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:01Z,"Kotani, Miki/小谷 美輝",08:30,,,203,25.0,
02N,7371,4,61,551124202000,2026090803,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",08:30,,,203,25.0,
02N,7371,4,61,551124202000,2026090903,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",08:30,,,204,26.0,
02N,7371,4,21,551124201000,2026090703,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",08:30,,,204,26.0,
02N,7371,4,21,551124201000,2026090803,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",08:30,,,205,27.0,
02N,7371,4,21,551124201000,2026090903,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",08:30,,,205,27.0,
02N,7371,4,21,551124201000,2026090903,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:00Z,"Kotani, Miki/小谷 美輝",08:30,,,206,28.0,
02N,7371,4,61,551124201000,2026090803,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",08:30,,,206,28.0,
02N,7371,4,61,551124201000,2026090903,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-08T15:51:02Z,"Kotani, Miki/小谷 美輝",08:30,,,207,29.0,
02N,1000,K,K5,551124202000,2026082503,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",10:51,,,208,34.0,
02N,1000,K,K5,551124202000,2026082603,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",10:51,,,208,34.0,
02N,1000,K,K5,551124202000,2026082703,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",10:51,,,209,35.0,
02N,1000,K,K5,551124202000,2026082803,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",10:51,,,209,35.0,
02N,1000,K,K5,551124202000,2026083103,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:47Z,"Kotani, Miki/小谷 美輝",10:51,,,210,36.0,
02N,1000,K,K5,551124202000,2026090203,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:47Z,"Kotani, Miki/小谷 美輝",10:51,,,210,36.0,
02N,1000,K,K5,551124202000,2026090303,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:47Z,"Kotani, Miki/小谷 美輝",10:51,,,211,37.0,
02N,1000,K,K5,551124202000,2026090703,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",10:51,,,211,37.0,
02N,8482,W,B7,551124202000,2026082103,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",10:51,,,212,38.0,
02N,1000,K,K5,551124202000,2026090803,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",10:51,,,212,38.0,
02N,8482,W,B7,551124202000,2026082404,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",10:51,,,213,39.0,
02N,8482,W,B7,551124202000,2026082603,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",10:51,,,213,39.0,
02N,8482,W,B7,551124202000,2026082704,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",10:51,,,214,40.0,
02N,8482,W,B7,551124202000,2026082803,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:27Z,"Kotani, Miki/小谷 美輝",10:51,,,214,40.0,
02N,8482,W,B7,551124202000,2026091004,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",10:51,,,215,42.0,
02N,1000,K,K5,551124201000,2026082503,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,215,42.0,
02N,1000,K,K5,551124201000,2026082503,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,216,43.0,
02N,1000,K,K5,551124201000,2026082603,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,216,43.0,
02N,1000,K,K5,551124201000,2026082603,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,217,44.0,
02N,1000,K,K5,551124201000,2026082703,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,217,44.0,
02N,1000,K,K5,551124201000,2026082703,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,218,45.0,
02N,1000,K,K5,551124201000,2026082803,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,218,45.0,
02N,1000,K,K5,551124201000,2026082803,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,219,46.0,
02N,1000,K,K5,551124201000,2026082803,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,219,46.0,
02N,1000,K,K5,551124201000,2026083103,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,220,47.0,
02N,1000,K,K5,551124201000,2026083103,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:44Z,"Kotani, Miki/小谷 美輝",10:51,,,220,47.0,
02N,1000,K,K5,551124201000,2026090103,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",10:51,,,221,48.0,
02N,1000,K,K5,551124201000,2026090103,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",10:51,,,221,48.0,
02N,1000,K,K5,551124201000,2026090203,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",10:51,,,222,49.0,
02N,1000,K,K5,551124201000,2026090203,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",10:51,,,222,49.0,
02N,1000,K,K5,551124201000,2026090303,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",10:51,,,223,50.0,
02N,1000,K,K5,551124201000,2026090303,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",10:51,,,223,50.0,
02N,1000,K,K5,551124201000,2026090403,829,L,715,1,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",10:51,,,224,51.0,
02N,1000,K,K5,551124201000,2026090503,829,L,715,1,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:45Z,"Kotani, Miki/小谷 美輝",10:51,,,224,51.0,
02N,1000,K,K5,551124201000,2026090703,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",10:51,,,225,52.0,
02N,1000,K,K5,551124201000,2026090703,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",10:51,,,225,52.0,
02N,1000,K,K5,551124201000,2026090803,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",10:51,,,226,53.0,
02N,1000,K,K5,551124201000,2026090803,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-08T15:50:46Z,"Kotani, Miki/小谷 美輝",10:51,,,226,53.0,
02N,1000,H,1W,582111190500,2026090403,829,L,544,1,,346.501,600,17,C12-B-2,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",12:21,,,227,54.0,
02N,1000,H,1W,551115009000,2026082603,829,L,748,1,,168.39,600,17,N12-A-6,元町,未,2026-09-08T15:50:34Z,"Kotani, Miki/小谷 美輝",12:21,,,227,54.0,
02N,1000,H,1W,616415003000,2026082603,829,L,739,1,,238.6801,600,20,I12-B-5,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",12:21,,,228,2.0,
02N,1000,H,1W,616455005000,2026082603,829,L,741,1,,238.6801,600,20,I12-B-5,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",12:21,,,228,2.0,
02N,1000,H,1W,616425003000,2026090303,829,L,740,1,,238.68,600,20,I12-B-3,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",12:21,,,228,2.0,
02N,1000,H,1W,616465005000,2026090303,829,L,742,1,,238.68,600,20,I12-B-3,元町,未,2026-09-08T15:50:36Z,"Kotani, Miki/小谷 美輝",12:21,,,228,2.0,
02N,2982,2,W5,671456020000,2026091203,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,229,,
02N,2982,2,W5,671466020000,2026091203,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:26Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,229,,
02N,2982,2,07,617756002000,2026091203,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,229,,
02N,2982,2,07,617766003000,2026091203,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:22Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,229,,
02N,2982,2,W5,671466020000,2026090703,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-08T15:51:25Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,230,,
02N,2982,2,07,617766003000,2026090703,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-08T15:51:21Z,"Kotani, Miki/小谷 美輝",19:27,False,1.0,230,,
02N,8482,W,B3,581167801100,2026082004,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:19Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,231,,
02N,8482,W,B7,581167801100,2026082004,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,231,,
02N,8482,W,B7,537224207090,2026082004,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:25Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,231,,
02N,8482,W,B3,581167801100,2026082104,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:19Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,232,,
02N,8482,W,B7,581167801100,2026082104,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,232,,
02N,8482,W,B7,537224207090,2026082104,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:25Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,232,,
02N,8482,W,B7,582114202000,2026082404,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-08T15:50:30Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,233,,
02N,8482,W,B3,581167801100,2026082404,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:19Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,233,,
02N,8482,W,B7,581167801100,2026082404,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,233,,
02N,1000,K,K5,583114214100,2026082504,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,234,,
02N,1000,K,K5,581164203000,2026082504,829,L,726,1,,313.74,830,1,C15-B-5,高岡,未,2026-09-08T15:50:48Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,234,,
02N,8482,W,B3,581167801100,2026082604,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:20Z,"Kotani, Miki/小谷 美輝",06:45,False,1.0,235,,
02N,8482,W,B7,581167801100,2026082604,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-08T15:50:28Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,235,,
02N,8482,W,B7,537224207090,2026082604,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:25Z,"Kotani, Miki/小谷 美輝",10:51,False,1.0,235,,
02N,8482,W,B7,537224207090,2026082805,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-08T15:50:26Z,"Kotani, Miki/小谷 美輝",14:40,False,2.0,236,,
02N,8482,W,B7,537214206090,2026082805,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-08T15:50:22Z,"Kotani, Miki/小谷 美輝",14:40,False,2.0,236,,
02N,1000,H,1W,571111101000,2026082604,829,L,319,1,,168.3905,800,1,N12-A-21,元町,未,2026-09-08T15:50:34Z,"Kotani, Miki/小谷 美輝",17:18,False,1.0,236,,
02N,1000,H,1W,537141101000,2026082604,829,L,566,1,,153.54,515,1,N12-B-1,元町,未,2026-09-08T15:50:34Z,"Kotani, Miki/小谷 美輝",17:18,False,1.0,236,,
02N,1000,K,K5,583114214100,2026082604,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-08T15:50:50Z,"Kotani, Miki/小谷 美輝",14:40,False,1.0,237,,
